"site","block","plot","plant_code","species","div","c_i","flood","canopy_openness","experiment_final_intermediate","nlvs_per_ind","wilmer_herb_total","alat","plot_richness","dif","divf","plant","final_div","pdiv","precip","temp","pres","finalf"
"Ecuador","none","Plot 5","Planta#58","peludo",10,"ind","no",NA,"final",17,8,NA,NA,NA,"high","Ecuador_Plot 5_Planta#58",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#58","peludo",10,"ind","no",NA,"final",17,11,NA,NA,NA,"high","Ecuador_Plot 5_Planta#58",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#58","peludo",10,"ind","no",NA,"final",17,10,NA,NA,NA,"high","Ecuador_Plot 5_Planta#58",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#58","peludo",10,"ind","no",NA,"final",17,3,NA,NA,NA,"high","Ecuador_Plot 5_Planta#58",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#58","peludo",10,"ind","no",NA,"final",17,0,NA,NA,NA,"high","Ecuador_Plot 5_Planta#58",11,1,4495,25,0,"high"
"Ecuador","none","Plot 5","Planta#58","peludo",10,"ind","no",NA,"final",17,2,NA,NA,NA,"high","Ecuador_Plot 5_Planta#58",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#58","peludo",10,"ind","no",NA,"final",17,0,NA,NA,NA,"high","Ecuador_Plot 5_Planta#58",11,1,4495,25,0,"high"
"Ecuador","none","Plot 5","Planta#58","peludo",10,"ind","no",NA,"final",17,3,NA,NA,NA,"high","Ecuador_Plot 5_Planta#58",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#58","peludo",10,"ind","no",NA,"final",17,1,NA,NA,NA,"high","Ecuador_Plot 5_Planta#58",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#58","peludo",10,"ind","no",NA,"final",17,2,NA,NA,NA,"high","Ecuador_Plot 5_Planta#58",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#56","perareolatum",10,"ind","no",NA,"final",4,0,NA,NA,NA,"high","Ecuador_Plot 5_Planta#56",11,1,4495,25,0,"high"
"Ecuador","none","Plot 5","Planta#56","perareolatum",10,"ind","no",NA,"final",4,1,NA,NA,NA,"high","Ecuador_Plot 5_Planta#56",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#56","perareolatum",10,"ind","no",NA,"final",4,3,NA,NA,NA,"high","Ecuador_Plot 5_Planta#56",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#56","perareolatum",10,"ind","no",NA,"final",4,0,NA,NA,NA,"high","Ecuador_Plot 5_Planta#56",11,1,4495,25,0,"high"
"Ecuador","none","Plot 5","Planta#55","ecuadorense",10,"ind","no",NA,"final",4,48,NA,NA,NA,"high","Ecuador_Plot 5_Planta#55",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#55","ecuadorense",10,"ind","no",NA,"final",4,30,NA,NA,NA,"high","Ecuador_Plot 5_Planta#55",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#55","ecuadorense",10,"ind","no",NA,"final",4,40,NA,NA,NA,"high","Ecuador_Plot 5_Planta#55",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#55","ecuadorense",10,"ind","no",NA,"final",4,12,NA,NA,NA,"high","Ecuador_Plot 5_Planta#55",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#54","escabrosa",10,"ind","no",NA,"final",7,8,NA,NA,NA,"high","Ecuador_Plot 5_Planta#54",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#54","escabrosa",10,"ind","no",NA,"final",7,56,NA,NA,NA,"high","Ecuador_Plot 5_Planta#54",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#54","escabrosa",10,"ind","no",NA,"final",7,6,NA,NA,NA,"high","Ecuador_Plot 5_Planta#54",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#54","escabrosa",10,"ind","no",NA,"final",7,36,NA,NA,NA,"high","Ecuador_Plot 5_Planta#54",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#54","escabrosa",10,"ind","no",NA,"final",7,14,NA,NA,NA,"high","Ecuador_Plot 5_Planta#54",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#54","escabrosa",10,"ind","no",NA,"final",7,70,NA,NA,NA,"high","Ecuador_Plot 5_Planta#54",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#54","escabrosa",10,"ind","no",NA,"final",7,27,NA,NA,NA,"high","Ecuador_Plot 5_Planta#54",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#53","hispidum",10,"ind","no",NA,"final",7,80,NA,NA,NA,"high","Ecuador_Plot 5_Planta#53",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#53","hispidum",10,"ind","no",NA,"final",7,8,NA,NA,NA,"high","Ecuador_Plot 5_Planta#53",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#53","hispidum",10,"ind","no",NA,"final",7,30,NA,NA,NA,"high","Ecuador_Plot 5_Planta#53",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#53","hispidum",10,"ind","no",NA,"final",7,65,NA,NA,NA,"high","Ecuador_Plot 5_Planta#53",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#53","hispidum",10,"ind","no",NA,"final",7,0,NA,NA,NA,"high","Ecuador_Plot 5_Planta#53",11,1,4495,25,0,"high"
"Ecuador","none","Plot 5","Planta#53","hispidum",10,"ind","no",NA,"final",7,16,NA,NA,NA,"high","Ecuador_Plot 5_Planta#53",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#53","hispidum",10,"ind","no",NA,"final",7,50,NA,NA,NA,"high","Ecuador_Plot 5_Planta#53",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#52","schupii",10,"ind","no",NA,"final",12,8,NA,NA,NA,"high","Ecuador_Plot 5_Planta#52",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#52","schupii",10,"ind","no",NA,"final",12,12,NA,NA,NA,"high","Ecuador_Plot 5_Planta#52",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#52","schupii",10,"ind","no",NA,"final",12,25,NA,NA,NA,"high","Ecuador_Plot 5_Planta#52",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#52","schupii",10,"ind","no",NA,"final",12,2,NA,NA,NA,"high","Ecuador_Plot 5_Planta#52",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#52","schupii",10,"ind","no",NA,"final",12,11,NA,NA,NA,"high","Ecuador_Plot 5_Planta#52",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#52","schupii",10,"ind","no",NA,"final",12,3,NA,NA,NA,"high","Ecuador_Plot 5_Planta#52",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#52","schupii",10,"ind","no",NA,"final",12,7,NA,NA,NA,"high","Ecuador_Plot 5_Planta#52",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#52","schupii",10,"ind","no",NA,"final",12,0,NA,NA,NA,"high","Ecuador_Plot 5_Planta#52",11,1,4495,25,0,"high"
"Ecuador","none","Plot 5","Planta#52","schupii",10,"ind","no",NA,"final",12,30,NA,NA,NA,"high","Ecuador_Plot 5_Planta#52",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#52","schupii",10,"ind","no",NA,"final",12,0,NA,NA,NA,"high","Ecuador_Plot 5_Planta#52",11,1,4495,25,0,"high"
"Ecuador","none","Plot 5","Planta#52","schupii",10,"ind","no",NA,"final",12,0,NA,NA,NA,"high","Ecuador_Plot 5_Planta#52",11,1,4495,25,0,"high"
"Ecuador","none","Plot 5","Planta#52","schupii",10,"ind","no",NA,"final",12,75,NA,NA,NA,"high","Ecuador_Plot 5_Planta#52",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#51","pubinervulum",10,"ind","no",NA,"final",11,40,NA,NA,NA,"high","Ecuador_Plot 5_Planta#51",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#51","pubinervulum",10,"ind","no",NA,"final",11,35,NA,NA,NA,"high","Ecuador_Plot 5_Planta#51",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#51","pubinervulum",10,"ind","no",NA,"final",11,40,NA,NA,NA,"high","Ecuador_Plot 5_Planta#51",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#51","pubinervulum",10,"ind","no",NA,"final",11,14,NA,NA,NA,"high","Ecuador_Plot 5_Planta#51",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#51","pubinervulum",10,"ind","no",NA,"final",11,55,NA,NA,NA,"high","Ecuador_Plot 5_Planta#51",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#51","pubinervulum",10,"ind","no",NA,"final",11,8,NA,NA,NA,"high","Ecuador_Plot 5_Planta#51",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#51","pubinervulum",10,"ind","no",NA,"final",11,2,NA,NA,NA,"high","Ecuador_Plot 5_Planta#51",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#51","pubinervulum",10,"ind","no",NA,"final",11,12,NA,NA,NA,"high","Ecuador_Plot 5_Planta#51",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#51","pubinervulum",10,"ind","no",NA,"final",11,18,NA,NA,NA,"high","Ecuador_Plot 5_Planta#51",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#51","pubinervulum",10,"ind","no",NA,"final",11,20,NA,NA,NA,"high","Ecuador_Plot 5_Planta#51",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#51","pubinervulum",10,"ind","no",NA,"final",11,16,NA,NA,NA,"high","Ecuador_Plot 5_Planta#51",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#50","baezanum",10,"ind","no",NA,"final",4,22,NA,NA,NA,"high","Ecuador_Plot 5_Planta#50",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#50","baezanum",10,"ind","no",NA,"final",4,38,NA,NA,NA,"high","Ecuador_Plot 5_Planta#50",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#50","baezanum",10,"ind","no",NA,"final",4,0,NA,NA,NA,"high","Ecuador_Plot 5_Planta#50",11,1,4495,25,0,"high"
"Ecuador","none","Plot 5","Planta#50","baezanum",10,"ind","no",NA,"final",4,30,NA,NA,NA,"high","Ecuador_Plot 5_Planta#50",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#49","kelleii",10,"ind","no",NA,"final",3,7,NA,NA,NA,"high","Ecuador_Plot 5_Planta#49",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#49","kelleii",10,"ind","no",NA,"final",3,6,NA,NA,NA,"high","Ecuador_Plot 5_Planta#49",11,1,4495,25,100,"high"
"Ecuador","none","Plot 5","Planta#49","kelleii",10,"ind","no",NA,"final",3,18,NA,NA,NA,"high","Ecuador_Plot 5_Planta#49",11,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#72","grande",10,"ind","no",NA,"final",4,0,NA,NA,NA,"high","Ecuador_Plot 6_Planta#72",10,1,4495,25,0,"high"
"Ecuador","none","Plot 6","Planta#72","grande",10,"ind","no",NA,"final",4,20,NA,NA,NA,"high","Ecuador_Plot 6_Planta#72",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#72","grande",10,"ind","no",NA,"final",4,70,NA,NA,NA,"high","Ecuador_Plot 6_Planta#72",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#72","grande",10,"ind","no",NA,"final",4,30,NA,NA,NA,"high","Ecuador_Plot 6_Planta#72",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#71","pequenia",10,"ind","no",NA,"final",6,0,NA,NA,NA,"high","Ecuador_Plot 6_Planta#71",10,1,4495,25,0,"high"
"Ecuador","none","Plot 6","Planta#71","pequenia",10,"ind","no",NA,"final",6,0,NA,NA,NA,"high","Ecuador_Plot 6_Planta#71",10,1,4495,25,0,"high"
"Ecuador","none","Plot 6","Planta#71","pequenia",10,"ind","no",NA,"final",6,1,NA,NA,NA,"high","Ecuador_Plot 6_Planta#71",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#71","pequenia",10,"ind","no",NA,"final",6,25,NA,NA,NA,"high","Ecuador_Plot 6_Planta#71",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#71","pequenia",10,"ind","no",NA,"final",6,0,NA,NA,NA,"high","Ecuador_Plot 6_Planta#71",10,1,4495,25,0,"high"
"Ecuador","none","Plot 6","Planta#71","pequenia",10,"ind","no",NA,"final",6,0,NA,NA,NA,"high","Ecuador_Plot 6_Planta#71",10,1,4495,25,0,"high"
"Ecuador","none","Plot 6","Planta#68","perareolatum",10,"ind","no",NA,"final",4,38,NA,NA,NA,"high","Ecuador_Plot 6_Planta#68",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#68","perareolatum",10,"ind","no",NA,"final",4,20,NA,NA,NA,"high","Ecuador_Plot 6_Planta#68",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#68","perareolatum",10,"ind","no",NA,"final",4,23,NA,NA,NA,"high","Ecuador_Plot 6_Planta#68",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#68","perareolatum",10,"ind","no",NA,"final",4,7,NA,NA,NA,"high","Ecuador_Plot 6_Planta#68",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#67","ecuadorense",10,"ind","no",NA,"final",6,14,NA,NA,NA,"high","Ecuador_Plot 6_Planta#67",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#67","ecuadorense",10,"ind","no",NA,"final",6,3,NA,NA,NA,"high","Ecuador_Plot 6_Planta#67",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#67","ecuadorense",10,"ind","no",NA,"final",6,0,NA,NA,NA,"high","Ecuador_Plot 6_Planta#67",10,1,4495,25,0,"high"
"Ecuador","none","Plot 6","Planta#67","ecuadorense",10,"ind","no",NA,"final",6,20,NA,NA,NA,"high","Ecuador_Plot 6_Planta#67",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#67","ecuadorense",10,"ind","no",NA,"final",6,30,NA,NA,NA,"high","Ecuador_Plot 6_Planta#67",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#67","ecuadorense",10,"ind","no",NA,"final",6,20,NA,NA,NA,"high","Ecuador_Plot 6_Planta#67",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#66","escabrosa",10,"ind","no",NA,"final",8,4,NA,NA,NA,"high","Ecuador_Plot 6_Planta#66",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#66","escabrosa",10,"ind","no",NA,"final",8,18,NA,NA,NA,"high","Ecuador_Plot 6_Planta#66",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#66","escabrosa",10,"ind","no",NA,"final",8,8,NA,NA,NA,"high","Ecuador_Plot 6_Planta#66",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#66","escabrosa",10,"ind","no",NA,"final",8,9,NA,NA,NA,"high","Ecuador_Plot 6_Planta#66",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#66","escabrosa",10,"ind","no",NA,"final",8,3,NA,NA,NA,"high","Ecuador_Plot 6_Planta#66",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#66","escabrosa",10,"ind","no",NA,"final",8,0,NA,NA,NA,"high","Ecuador_Plot 6_Planta#66",10,1,4495,25,0,"high"
"Ecuador","none","Plot 6","Planta#66","escabrosa",10,"ind","no",NA,"final",8,3,NA,NA,NA,"high","Ecuador_Plot 6_Planta#66",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#66","escabrosa",10,"ind","no",NA,"final",8,10,NA,NA,NA,"high","Ecuador_Plot 6_Planta#66",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#65","hispidum",10,"ind","no",NA,"final",3,8,NA,NA,NA,"high","Ecuador_Plot 6_Planta#65",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#65","hispidum",10,"ind","no",NA,"final",3,25,NA,NA,NA,"high","Ecuador_Plot 6_Planta#65",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#65","hispidum",10,"ind","no",NA,"final",3,65,NA,NA,NA,"high","Ecuador_Plot 6_Planta#65",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#64","schupii",10,"ind","no",NA,"final",4,22,NA,NA,NA,"high","Ecuador_Plot 6_Planta#64",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#64","schupii",10,"ind","no",NA,"final",4,8,NA,NA,NA,"high","Ecuador_Plot 6_Planta#64",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#64","schupii",10,"ind","no",NA,"final",4,1,NA,NA,NA,"high","Ecuador_Plot 6_Planta#64",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#64","schupii",10,"ind","no",NA,"final",4,3,NA,NA,NA,"high","Ecuador_Plot 6_Planta#64",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#63","pubinervulum",10,"ind","no",NA,"final",4,48,NA,NA,NA,"high","Ecuador_Plot 6_Planta#63",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#63","pubinervulum",10,"ind","no",NA,"final",4,14,NA,NA,NA,"high","Ecuador_Plot 6_Planta#63",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#63","pubinervulum",10,"ind","no",NA,"final",4,0,NA,NA,NA,"high","Ecuador_Plot 6_Planta#63",10,1,4495,25,0,"high"
"Ecuador","none","Plot 6","Planta#63","pubinervulum",10,"ind","no",NA,"final",4,0,NA,NA,NA,"high","Ecuador_Plot 6_Planta#63",10,1,4495,25,0,"high"
"Ecuador","none","Plot 6","Planta#62","baezanum",10,"ind","no",NA,"final",4,1,NA,NA,NA,"high","Ecuador_Plot 6_Planta#62",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#62","baezanum",10,"ind","no",NA,"final",4,3,NA,NA,NA,"high","Ecuador_Plot 6_Planta#62",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#62","baezanum",10,"ind","no",NA,"final",4,4,NA,NA,NA,"high","Ecuador_Plot 6_Planta#62",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#62","baezanum",10,"ind","no",NA,"final",4,35,NA,NA,NA,"high","Ecuador_Plot 6_Planta#62",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#61","kelleii",10,"ind","no",NA,"final",3,40,NA,NA,NA,"high","Ecuador_Plot 6_Planta#61",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#61","kelleii",10,"ind","no",NA,"final",3,4,NA,NA,NA,"high","Ecuador_Plot 6_Planta#61",10,1,4495,25,100,"high"
"Ecuador","none","Plot 6","Planta#61","kelleii",10,"ind","no",NA,"final",3,18,NA,NA,NA,"high","Ecuador_Plot 6_Planta#61",10,1,4495,25,100,"high"
"Ecuador","none","Plot 7","Planta#81","escabrosa",2,"clone","flood",NA,"final",6,0,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#81",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 7","Planta#81","escabrosa",2,"clone","flood",NA,"final",6,17,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#81",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","Planta#81","escabrosa",2,"clone","flood",NA,"final",6,12,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#81",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","Planta#81","escabrosa",2,"clone","flood",NA,"final",6,25,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#81",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","Planta#81","escabrosa",2,"clone","flood",NA,"final",6,3,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#81",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","Planta#81","escabrosa",2,"clone","flood",NA,"final",6,4,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#81",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","planta#79","escabrosa",2,"clone","flood",NA,"final",5,18,NA,NA,NA,"medium","Ecuador_Plot 7_planta#79",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","planta#79","escabrosa",2,"clone","flood",NA,"final",5,10,NA,NA,NA,"medium","Ecuador_Plot 7_planta#79",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","planta#79","escabrosa",2,"clone","flood",NA,"final",5,10,NA,NA,NA,"medium","Ecuador_Plot 7_planta#79",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","planta#79","escabrosa",2,"clone","flood",NA,"final",5,2,NA,NA,NA,"medium","Ecuador_Plot 7_planta#79",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","planta#79","escabrosa",2,"clone","flood",NA,"final",5,0,NA,NA,NA,"medium","Ecuador_Plot 7_planta#79",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 7","Planta#78","kelleii",2,"clone","flood",NA,"final",3,26,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#78",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","Planta#78","kelleii",2,"clone","flood",NA,"final",3,10,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#78",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","Planta#78","kelleii",2,"clone","flood",NA,"final",3,12,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#78",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","Planta#76","kelleii",2,"clone","flood",NA,"final",2,22,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#76",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","Planta#76","kelleii",2,"clone","flood",NA,"final",2,18,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#76",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","Planta#75","kelleii",2,"clone","flood",NA,"final",4,0,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#75",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 7","Planta#75","kelleii",2,"clone","flood",NA,"final",4,20,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#75",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","Planta#75","kelleii",2,"clone","flood",NA,"final",4,0,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#75",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 7","Planta#75","kelleii",2,"clone","flood",NA,"final",4,14,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#75",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","Planta#73","kelleii",2,"clone","flood",NA,"final",3,2,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#73",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 7","Planta#73","kelleii",2,"clone","flood",NA,"final",3,0,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#73",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 7","Planta#73","kelleii",2,"clone","flood",NA,"final",3,60,NA,NA,NA,"medium","Ecuador_Plot 7_Planta#73",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#95","hispidum",2,"clone","flood",NA,"final",13,80,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#95",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#95","hispidum",2,"clone","flood",NA,"final",13,45,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#95",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#95","hispidum",2,"clone","flood",NA,"final",13,8,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#95",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#95","hispidum",2,"clone","flood",NA,"final",13,8,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#95",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#95","hispidum",2,"clone","flood",NA,"final",13,4,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#95",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#95","hispidum",2,"clone","flood",NA,"final",13,10,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#95",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#95","hispidum",2,"clone","flood",NA,"final",13,75,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#95",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#95","hispidum",2,"clone","flood",NA,"final",13,9,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#95",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#95","hispidum",2,"clone","flood",NA,"final",13,70,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#95",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#95","hispidum",2,"clone","flood",NA,"final",13,0,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#95",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 8","Planta#95","hispidum",2,"clone","flood",NA,"final",13,35,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#95",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#95","hispidum",2,"clone","flood",NA,"final",13,18,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#95",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#95","hispidum",2,"clone","flood",NA,"final",13,1,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#95",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#94","hispidum",2,"clone","flood",NA,"final",5,3,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#94",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#94","hispidum",2,"clone","flood",NA,"final",5,8,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#94",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#94","hispidum",2,"clone","flood",NA,"final",5,3,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#94",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#94","hispidum",2,"clone","flood",NA,"final",5,14,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#94",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#94","hispidum",2,"clone","flood",NA,"final",5,20,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#94",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#92","hispidum",2,"clone","flood",NA,"final",10,40,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#92",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 8","Planta#92","hispidum",2,"clone","flood",NA,"final",10,24,NA,NA,NA,"medium","Ecuador_Plot 8_Planta#92",2,0.2,4495,25,100,"medium"
